sample_id,example_index,error,emitted_at_utc,dataset_name,dataset_source,stereoset_type,category,protocol,llm_models,model_names,intervention,num_agents,rounds,split,seed,run_id,agent_model_map
sample-5752-62099df366eee5ea,5752,Evaluation timed out after 180.0s.,2026-04-10T01:06:47.444641+00:00,BBQ,BBQ,none,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5753-d6b47dfc994f8f41,5753,Evaluation timed out after 180.0s.,2026-04-10T01:06:51.069288+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5754-dd4371bc2b693324,5754,Evaluation timed out after 180.0s.,2026-04-10T01:09:06.403070+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5755-ce8a0f6dee3905d5,5755,Evaluation timed out after 180.0s.,2026-04-10T01:09:08.305563+00:00,BBQ,BBQ,none,Gender_identity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5756-c8caa083c2dab3db,5756,Evaluation timed out after 180.0s.,2026-04-10T01:09:15.543034+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5757-e2c13f4b7b40fd37,5757,Evaluation timed out after 180.0s.,2026-04-10T01:09:25.398102+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5758-12f97e008528ae59,5758,Evaluation timed out after 180.0s.,2026-04-10T01:09:29.616823+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5759-f878259bb8d03d20,5759,Evaluation timed out after 180.0s.,2026-04-10T01:09:30.950661+00:00,BBQ,BBQ,none,Race_x_SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5760-66412037f4cd5f83,5760,Evaluation timed out after 180.0s.,2026-04-10T01:09:31.647941+00:00,StereoSet,StereoSet,intersentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5761-8ba16da096be39ac,5761,Evaluation timed out after 180.0s.,2026-04-10T01:09:41.035677+00:00,BBQ,BBQ,none,SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5762-c073064bcca24b48,5762,Evaluation timed out after 180.0s.,2026-04-10T01:09:42.387607+00:00,BBQ,BBQ,none,SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5763-6fb8c8192f9ca35a,5763,Evaluation timed out after 180.0s.,2026-04-10T01:09:45.510269+00:00,StereoSet,StereoSet,intersentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5764-4ed7ea7beb077716,5764,Evaluation timed out after 180.0s.,2026-04-10T01:09:47.450378+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-5765-9de82485e58ea614,5765,Evaluation timed out after 180.0s.,2026-04-10T01:09:51.080878+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6374-4b6fb303e4c77e5a,6374,Evaluation timed out after 180.0s.,2026-04-10T01:42:45.403788+00:00,BBQ,BBQ,none,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6376-5d485c8033b9b839,6376,Evaluation timed out after 180.0s.,2026-04-10T01:42:48.582929+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6382-d4a5ed128385f406,6382,Evaluation timed out after 180.0s.,2026-04-10T01:42:58.809609+00:00,BBQ,BBQ,none,SES,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6647-8dd38aea264cd37f,6647,Evaluation timed out after 180.0s.,2026-04-10T02:00:40.518902+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6648-fa46274fb0409e1e,6648,Evaluation timed out after 180.0s.,2026-04-10T02:00:43.661576+00:00,StereoSet,StereoSet,intersentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6649-8106495e70c03738,6649,Evaluation timed out after 180.0s.,2026-04-10T02:00:45.235623+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6650-aa1f1de360f9b23d,6650,Evaluation timed out after 180.0s.,2026-04-10T02:00:50.119349+00:00,StereoSet,StereoSet,intrasentence,Religion,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6651-60f72cbc6d6f9dbb,6651,Evaluation timed out after 180.0s.,2026-04-10T02:00:52.368060+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6652-e5d5bc61ad4e8e9a,6652,Evaluation timed out after 180.0s.,2026-04-10T02:00:53.114630+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6653-776260473abe6c8a,6653,Evaluation timed out after 180.0s.,2026-04-10T02:00:54.525870+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6654-cadd8d0f62f43cdc,6654,Evaluation timed out after 180.0s.,2026-04-10T02:00:55.924692+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6655-3f493bc2fbea40ba,6655,Evaluation timed out after 180.0s.,2026-04-10T02:00:58.478116+00:00,StereoSet,StereoSet,intersentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6656-60e3ff2a9a51fb9a,6656,Evaluation timed out after 180.0s.,2026-04-10T02:01:01.064337+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6657-b5e822aebb851578,6657,Evaluation timed out after 180.0s.,2026-04-10T02:01:01.818319+00:00,StereoSet,StereoSet,intrasentence,Profession,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6658-0235dad2dae6b7b9,6658,Evaluation timed out after 180.0s.,2026-04-10T02:01:11.671229+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6659-a9a936d0cf677838,6659,Evaluation timed out after 180.0s.,2026-04-10T02:03:40.525767+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6660-23edbdc471770e5d,6660,Evaluation timed out after 180.0s.,2026-04-10T02:03:43.666914+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6661-d6c3e614c784bf74,6661,Evaluation timed out after 180.0s.,2026-04-10T02:03:45.239693+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6662-7840883c9ba313d3,6662,Evaluation timed out after 180.0s.,2026-04-10T02:03:50.127340+00:00,BBQ,BBQ,none,Race_x_gender,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6663-6b3373e1d92d10fb,6663,Evaluation timed out after 180.0s.,2026-04-10T02:03:52.373355+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
sample-6664-667ecc8f134d13a8,6664,Evaluation timed out after 180.0s.,2026-04-10T02:03:53.118864+00:00,StereoSet,StereoSet,intrasentence,Race_ethnicity,cooperative,"Agent_Llama-3.1-8B-Instruct:openai/meta-llama/Llama-3.1-8B-Instruct, Agent_DeepSeek-R1-Distill-Llama-8B:openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B","openai/meta-llama/Llama-3.1-8B-Instruct, openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B",mem0g,2,4,dev,unknown,33f8098ade494579879dfd8688b2ac83,"{""Agent_DeepSeek-R1-Distill-Llama-8B"": ""openai/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"", ""Agent_Llama-3.1-8B-Instruct"": ""openai/meta-llama/Llama-3.1-8B-Instruct""}"
